,SMILES,MACCS,year,isRootCompound,cid,use_cats,acaricide,attractant,biocide,fungicide,herbicide,insecticide,pesticide,growth reg,transformation product,drug,food,health hazard,fire hazard,SMILES_canon,isInAgro
243,CN(S(=O)(=O)C)S(=O)(=O)NC(=O)NC1=NC(=CC(=N1)OC)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A040>,2006.0,True,91777.0,"['Agrochemicals -> Herbicides', 'Herbicides', 'Environmental transformation -> Pesticides (parent, predecessor)']",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,True
244,C(=N)(N)NN.C(=O)(O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A0A0>,,False,164944.0,['Lubricants and lubricant additives'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N=C(N)NN.O=C(O)O,False
245,C1=C(Cl)N=C(C(=C1N)Cl)C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A100>,2008.0,True,213012.0,"['Agrochemicals -> Herbicides', 'Herbicides']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1cc(Cl)nc(C(=O)O)c1Cl,True
246,CC1=C(C2=C(C=C(C=C2)F)N1S(=O)(=O)C3=NN(C=N3)S(=O)(=O)N(C)C)Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A160>,2012.0,True,10238657.0,"['Agrochemicals -> Fungicides', 'Fungicides', 'Environmental transformation -> Pesticides (parent, predecessor)']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1c(Br)c2ccc(F)cc2n1S(=O)(=O)c1ncn(S(=O)(=O)N(C)C)n1,True
247,C1=NNC(=N1)N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A1C0>,2013.0,True,1639.0,"['Agrochemicals -> Herbicides', 'Food Contaminant -> CONTAMINANT;  -> JECFA Functional Classes', 'Health Hazards -> Carcinogens', 'Herbicides', 'HERBICIDES']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Nc1ncn[nH]1,True
248,[NH4+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A220>,,False,223.0,['Information on 14 consumer products that contain Quaternary ammonium compounds in the following categories is provided:'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[NH4+],True
249,C1=CC=C(C=C1)N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A280>,,False,6115.0,"['Hazardous Air Pollutants (HAPs)', 'Fire Hazards -> Carcinogens, Flammable - 2nd degree']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nc1ccccc1,False
250,CC(C)C(C(=O)O)NC1=CC=C(C=C1Cl)C(F)(F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A2E0>,,False,3947643.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)O,True
251,COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A340>,2009.0,True,18752.0,"['Environmental transformation -> Pesticides (parent, predecessor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)NS(=O)(=O)c1ccc(N)cc1,True
252,CC[C@H](C)[C@@H]1[C@@H](C)C=C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)/[C@H]([C@@H](C)/C=C/C=C/4\CO[C@@H]5[C@@H](C(=C[C@@H](C(=O)O3)[C@]45O)C)O)O[C@H]6C[C@@H]([C@H]([C@H](C)O6)O[C@H]7C[C@@H]([C@H]([C@H](C)O7)O)OC)OC)O2)O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A3A0>,2006.0,True,6434889.0,"['Nematicides, Transformation products, Acaricides, Insecticides', 'Environmental transformation -> Pesticides (parent, predecessor)']",1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,False
253,C/C=C(\C)/C(=O)O[C@H]1C[C@H]([C@]2(CO[C@@H]3[C@@H]2[C@@]41CO[C@@]([C@H]4[C@@](C)([C@@H]3O)[C@@]56[C@@H]7C[C@H]([C@]5(C)O6)[C@]8(C=CO[C@H]8O7)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A400>,2009.0,True,5281303.0,"['Agrochemicals -> Insecticides', 'Lipids -> Prenol Lipids [PR] -> Isoprenoids [PR01] -> C30 isoprenoids (triterpenes) [PR0106]', 'Insecticides, Acaricides, Fungicides', 'Environmental transformation -> Pesticides (parent, predecessor)']",1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@@H]5OC=C[C@@]54O)[C@@H]4[C@@](O)(C(=O)OC)OC[C@@]14[C@@H]32,False
254,C/C=C(\C)/C(=O)O[C@@H]1C[C@@H]([C@@]23CO[C@@H]([C@H]3[C@@](C)([C@@H]([C@H]4[C@H]2[C@@]1(CO4)C(=O)OC)O)[C@@]56[C@@H]7C[C@H]([C@]5(C)O6)[C@]8(C=CO[C@H]8O7)O)C(=O)OC)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A460>,,False,21725521.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C/C=C(\C)C(=O)O[C@@H]1C[C@H](O)[C@]23CO[C@H](C(=O)OC)[C@H]2[C@](C)([C@]24O[C@@]2(C)[C@H]2C[C@@H]4O[C@@H]4OC=C[C@@]42O)[C@H](O)[C@@H]2OC[C@@]1(C(=O)OC)[C@H]23,False
255,C/C=C(\C)/C(=O)O[C@H]1C[C@H]([C@]2(CO[C@@H]3[C@@H]2[C@@]41CO[C@@]([C@H]4[C@]5(C)[C@@H]3O[C@]6(C)C7CC([C@]56O)OC8C7(C=CO8)O)(C(=O)OC)O)C(=O)OC)OC(=O)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A4C0>,,False,,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@H]4O[C@]5(C)C6CC(OC7OC=CC76O)[C@]5(O)[C@]4(C)[C@@H]4[C@@](O)(C(=O)OC)OC[C@@]14[C@@H]32,False
256,CN1C(=C(C=N1)C2=NN(C)N=N2)S(=O)(=O)NC(=O)NC3=NC(=CC(=N3)OC)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A520>,2009.0,True,86355.0,['Agrochemicals -> Herbicides'],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(-c3nnn(C)n3)cnn2C)n1,True
257,CO/C=C(\C1=C(C=CC=C1)OC2=CC(=NC=N2)OC3=C(C=CC=C3)C#N)/C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A580>,2009.0,True,3034285.0,"['Agrochemicals -> Fungicides', 'Fungicides', 'Pesticides -> Fungicides -> Antibiotic fungicides -> Strobilurin fungicides', 'Environmental transformation -> Pesticides (parent, predecessor)']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CO/C=C(/C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,False
258,C1=C(C(=C(C=C1C(F)(F)F)[N+](=O)[O-])N)[N+](=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A5E0>,,False,9936.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],False
259,CCCCNC1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A640>,,False,5226389.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCNc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],False
260,CCCCN(CC)C1=C(C=C(C=C1N)C(F)(F)F)[N+](=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A6A0>,,False,,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCN(CC)c1c(N)cc(C(F)(F)F)cc1[N+](=O)[O-],False
261,CCCCNC1=C(C=C(C=C1N)C(F)(F)F)[N+](=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A700>,,False,,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCNc1c(N)cc(C(F)(F)F)cc1[N+](=O)[O-],False
262,CCOC1=NC(=NC(=N1)NC)NC(=O)N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A760>,,False,146679233.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOc1nc(NC)nc(NC(N)=O)n1,False
263,C1CCC2(CC1)C(C(C3=CC(=CC(=C3)Cl)Cl)(C(=O)O2)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A7C0>,,False,139597739.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,O=C1OC2(CCCCC2)C(O)C1(O)c1cc(Cl)cc(Cl)c1,True
264,C1CCC2(CC1)C(=C(C3=CC(=CC(=C3)Cl)Cl)C(=O)O2)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A820>,,False,139596094.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,O=C1OC2(CCCCC2)C(O)=C1c1cc(Cl)cc(Cl)c1,True
265,C1CCC2(CC1)C(=O)C(C3=CC(=CC(=C3)Cl)Cl)(C(=O)O2)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A880>,,False,139596637.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,O=C1OC2(CCCCC2)C(=O)C1(O)c1cc(Cl)cc(Cl)c1,True
266,C1CCC2(CC1)C(=O)OC(C3=CC(=CC(=C3)Cl)Cl)C(=O)O2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A8E0>,,False,139594738.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,O=C1OC2(CCCCC2)C(=O)OC1c1cc(Cl)cc(Cl)c1,True
267,C1=CC2=C(C=C1)C(=O)C3=C(C2=O)SC(=C(C#N)S3)C#N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A940>,2014.0,True,18771.0,"['Agrochemicals -> Fungicides', 'Fungicides', 'Environmental transformation -> Pesticides (parent, predecessor)', 'FUNGICIDES']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,True
268,CC1=CC=CC(=C1N(CN2C=CC=N2)C(=O)CSCC(C(=O)O)N)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9A9A0>,,False,139597475.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CSCC(N)C(=O)O,True
269,CC1=CC=CC(=C1N(CN2C=CC=N2)C(=O)CS)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AA00>,,False,139597602.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CS,True
270,CCCCCCCCC1=C(N)N2C(=NC=N2)N=C1CC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AA60>,2010.0,True,15604010.0,"['Agrochemicals -> Fungicides', 'Fungicides']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCCCCCCCc1c(CC)nc2ncnn2c1N,True
271,CC1=C(C=CC(=C1C2=NOCC2)S(=O)(=O)C)C(=O)C3=C(N(C)N=C3)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AAC0>,2006.0,True,11302979.0,"['Agrochemicals -> Herbicides', 'Herbicides']",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1c(C(=O)c2cnn(C)c2O)ccc(S(C)(=O)=O)c1C1=NOCC1,False
272,CN1C=C(C(=N1)C(F)F)C(=O)NC2=C(C=CC=C2)C3=CC(=C(C(=C3)F)F)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AB20>,2010.0,True,16095400.0,"['Agrochemicals -> Fungicides', 'Fungicides', 'Environmental transformation -> Pesticides (parent, predecessor)']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1cc(C(=O)Nc2ccccc2-c2cc(F)c(F)c(F)c2)c(C(F)F)n1,True
273,CC1(C2=CC=CC=C2)C(=O)N(C(=N1)SC)N(C3=CC=CC=C3)N(C4=CC=CC=C4)N5C(=O)C(C)(C6=CC=CC=C6)N=C5SC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AB80>,,False,139594387.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CSC1=NC(C)(c2ccccc2)C(=O)N1N(c1ccccc1)N(c1ccccc1)N1C(=O)C(C)(c2ccccc2)N=C1SC,True
274,C1=CC=CC(S(=O)(NC(=O)NC(=N)NC(=O)N)=O)=C1C(=O)OC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9ABE0>,,False,164511565.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COC(=O)c1ccccc1S(=O)(=O)NC(=O)NC(=N)NC(N)=O,False
275,C[C@H]1CNC[C@@H](C)O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AC40>,,False,641500.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,C[C@H]1CNC[C@@H](C)O1,False
276,CC(CC1=CC=C(C=C1)C(C)(C)C(=O)O)CN2C[C@H](C)O[C@H](C)C2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9ACA0>,,False,71316735.0,"['Transformation products', 'Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(Cc1ccc(C(C)(C)C(=O)O)cc1)CN1C[C@H](C)O[C@H](C)C1,False
277,CC(CC1=CC=C(C=C1)C(C)(C)C)CNCCO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AD00>,,False,139596372.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(CNCCO)Cc1ccc(C(C)(C)C)cc1,True
278,C1=CC(=C(C=C1)Cl)C(C(CN2C=NC=N2)C3=CC=C(C=C3)F)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AD60>,,False,139597444.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,OC(c1ccccc1Cl)C(Cn1cncn1)c1ccc(F)cc1,True
279,C1=CC(=C(C=C1)Cl)/C=C(\CN2C=NC=N2)/C3=CC=C(C=C3)F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9ADC0>,,False,10870725.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Fc1ccc(/C(=C/c2ccccc2Cl)Cn2cncn2)cc1,False
280,C1=CC(=C(C=C1)Cl)C(C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AE20>,,False,13602778.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,OC(c1ccccc1Cl)C(O)(Cn1cncn1)c1ccc(F)cc1,True
281,CC1=C(C=CC=C1)OCC2=C(C=CC=C2)/C(=N\OC)/C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AE80>,,False,15300765.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CO/N=C(/C(=O)O)c1ccccc1COc1ccccc1C,False
282,CC(C)N1/C(=N/C(C)(C)C)/S(=O)CN(C2=CC=CC=C2)C1=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AEE0>,,False,46737748.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(C)N1C(=O)N(c2ccccc2)CS(=O)/C1=N\C(C)(C)C,False
283,CC(C)N(C(=O)NC1=CC=CC=C1)C(=O)NC(C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AF40>,,False,46737750.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(C)N(C(=O)Nc1ccccc1)C(=O)NC(C)(C)C,True
284,CC(C)NC(=O)NC1=CC=CC=C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A9AFA0>,,False,29852.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(C)NC(=O)Nc1ccccc1,True
285,CC(C)(C)NC1=NC(=O)N(CS1)C2=CC=CC=C2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB040>,,False,139598142.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(C)(C)NC1=NC(=O)N(c2ccccc2)CS1,False
286,CC(C)N1/C(=N/C(C)(C)C)/SCN(C2=CC=C(C=C2)O)C1=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB0A0>,,False,50368.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)N1C(=O)N(c2ccc(O)cc2)CS/C1=N\C(C)(C)C,False
287,C1=C(C=CC(=C1)O)N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB100>,,False,403.0,"['Cosmetics -> Hair dyeing', 'Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Nc1ccc(O)cc1,True
288,CC(CC1=CC=C(C=C1)C(C)(C)C)CNCC(C)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB160>,,False,139598047.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(O)CNCC(C)Cc1ccc(C(C)(C)C)cc1,True
289,CC(C)(C)N1C(=O)N(CSC1=O)C2=CC=CC=C2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB1C0>,,False,139594627.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CC(C)(C)N1C(=O)SCN(c2ccccc2)C1=O,True
290,CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OC3CCCCC3OC4=CC=C(C=C4)C(C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160A96040>,,False,146172036.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)(C)c1ccc(OC2CCCCC2OS(=O)OC2CCCCC2Oc2ccc(C(C)(C)C)cc2)cc1,False
291,CC1=CC=CC(=C1N(CN2C=CC=N2)C(=O)CCl)CO,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB220>,,False,139596754.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Cc1cccc(CO)c1N(Cn1cccn1)C(=O)CCl,True
292,CC1=CC=CC(=C1N(CN2C=CC=N2)C(=O)CO)C(=O)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB280>,,False,139594371.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Cc1cccc(C(=O)O)c1N(Cn1cccn1)C(=O)CO,True
293,CCCC(=N)C1=C(CC(CC1=O)C2CCCSC2)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB2E0>,,False,136295206.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CCCC(=N)C1=C(O)CC(C2CCCSC2)CC1=O,True
294,CCCC(=N)C1=C(CC(CC1=O)C2CCCS(=O)C2)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB340>,,False,139595765.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CCCC(=N)C1=C(O)CC(C2CCCS(=O)C2)CC1=O,True
295,CCCC(=N)C1=C(CC(CC1=O)C2CCCS(=O)(=O)C2)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB3A0>,,False,139595464.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CCCC(=N)C1=C(O)CC(C2CCCS(=O)(=O)C2)CC1=O,True
296,CCCC1=NC2=C(CC(CC2=O)C3CCCSC3)O1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB400>,,False,139595785.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CCCc1nc2c(o1)CC(C1CCCSC1)CC2=O,True
297,CCC/C(=N\OCC)/C1=C(CC(CC1=O)C2CCCS(=O)C2)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB460>,,False,139597173.0,"['Environmental transformation -> Pesticide transformation products (metabolite, successor)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,CCC/C(=N\OCC)C1=C(O)CC(C2CCCS(=O)C2)CC1=O,False
298,CCC/C(=N\OCC)/C1=C(CC(CC1=O)C2CCCS(=O)(=O)C2)O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB4C0>,,False,139595939.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCC/C(=N\OCC)C1=C(O)CC(C2CCCS(=O)(=O)C2)CC1=O,False
299,C1=CC(=C(C2=NC=C(C=C12)C(=O)O)C(=O)O)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB520>,,False,13309794.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1cnc2c(C(=O)O)c(Cl)ccc2c1,True
300,C1=CC(=C(C2=C1C=C(C=N2)CO)C(=O)O)Cl,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB580>,,False,86191015.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(O)c1c(Cl)ccc2cc(CO)cnc12,True
301,CC1=CC2=C(C(=C(C=C2)Cl)C(=O)O)N=C1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D160ABB5E0>,,False,129857148.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc2ccc(Cl)c(C(=O)O)c2nc1O,False
